Estado,IBGE-Code,Município,PET_01,PET_02,PET_03,PET_04,PET_05,PET_06,PET_07,PET_08,PET_09,PET_10,PET_11,PET_12,PR_01,PR_02,PR_03,PR_04,PR_05,PR_06,PR_07,PR_08,PR_09,PR_10,PR_11,PR_12,latitude,longitude
PI,2202307,Canto do Buriti,"125,54","111,79","113,13","110,99","113,56","114,98","122,81","141,04","143,44","157,59","133,46","129,75","122,10","144,07","139,37","110,00","15,57","4,40","2,90","1,93","6,97","37,43","100,97","113,63",-8.34254315366537,-43.33758627002288
PI,2202406,Capitão de Campos,"122,11","106,53","110,32","104,12","112,27","114,58","125,91","145,02","152,23","162,65","142,00","140,31","174,53","231,73","348,80","281,77","113,77","21,27","13,40","4,30","5,20","11,20","31,23","76,20",-4.5226529968719404,-41.90111276778124
PI,2202455,Capitão Gervásio Oliveira,"143,53","124,58","126,11","120,67","118,22","118,03","123,28","142,07","147,12","164,67","144,68","146,91","76,53","95,63","118,27","63,40","6,70","4,13","2,73","0,00","3,53","12,27","41,63","65,70",-8.529253847933312,-41.901184349777
PI,2202505,Caracol,"128,38","112,53","113,33","111,07","112,85","110,76","118,50","136,42","141,16","156,05","129,44","129,73","124,57","118,37","134,10","90,17","10,40","1,67","0,97","0,00","6,37","35,93","97,23","111,00",-9.08915016873426,-43.34671794671493
PI,2202539,Caraúbas do Piauí,"121,99","107,46","111,20","107,24","113,07","111,27","123,91","140,48","146,01","157,51","138,62","138,58","143,90","211,77","271,93","286,07","192,57","56,67","32,93","9,53","6,67","6,13","16,67","50,17",-3.564753073920952,-41.82425773815004
PI,2202554,Caridade do Piauí,"142,53","117,72","120,58","115,49","106,58","117,13","122,66","141,74","149,94","168,03","145,36","153,01","109,33","103,30","131,90","71,30","18,27","2,07","1,63","0,00","1,67","10,20","31,73","73,23",-7.703620193683089,-40.955818249408274
PI,2202604,Castelo do Piauí,"124,15","107,23","111,23","105,14","107,86","114,08","127,27","145,76","152,33","162,95","142,76","144,28","141,83","179,07","275,13","210,30","62,37","11,10","6,60","2,87","2,90","9,27","26,63","68,93",-5.326550304991011,-41.56698527333528
PI,2202653,Caxingó,"121,20","105,75","109,38","102,64","110,67","110,53","123,22","139,84","147,07","153,62","138,92","142,51","135,97","209,13","271,80","297,13","195,70","61,43","34,43","8,37","4,40","3,50","11,70","43,57",-3.391914397375992,-41.85061024883574
PI,2202703,Cocal,"122,74","106,80","109,73","102,18","106,77","105,03","119,11","138,15","143,16","155,77","136,25","138,51","116,47","151,57","224,57","258,90","163,20","47,17","25,40","6,50","3,63","1,33","10,57","33,70",-3.453681287398026,-41.5423297345861
PI,2202711,Cocal de Telha,"123,28","107,56","110,62","104,99","110,53","115,70","127,65","146,58","154,29","164,51","143,51","142,03","180,40","228,63","340,63","276,03","116,07","21,20","12,47","4,37","5,27","11,27","32,67","80,17",-4.616684897493243,-41.95770511830793
PI,2202729,Cocal dos Alves,"122,17","104,59","107,58","100,62","106,47","104,84","117,78","138,38","144,65","153,65","136,94","139,63","106,57","141,03","231,73","251,90","163,67","43,97","21,73","5,40","2,83","3,67","11,63","31,60",-3.630279663198914,-41.420875680570106
PI,2202737,Coivaras,"122,76","105,13","109,46","104,32","109,45","117,43","129,46","147,51","155,63","167,40","144,86","140,36","193,30","221,80","317,47","270,57","111,13","19,80","10,80","5,80","5,10","16,90","41,60","93,67",-5.099925880841791,-42.284235996515015
PI,2202752,Colônia do Gurguéia,"124,47","108,21","110,36","111,09","114,03","115,71","124,69","142,91","146,38","158,44","132,79","132,50","125,97","148,80","135,00","100,87","18,93","5,03","3,90","1,97","9,00","40,10","103,73","116,50",-8.181408542448224,-43.69617812354146
PI,2202778,Colônia do Piauí,"132,26","113,50","113,94","113,06","109,34","115,83","123,92","143,93","148,27","163,02","141,75","143,39","136,23","144,70","152,67","95,87","17,70","5,63","2,57","0,00","4,23","21,77","61,80","96,43",-7.293783151470848,-42.18713132540231
PI,2202802,Conceição do Canindé,"142,05","120,90","122,54","117,66","113,92","120,36","124,26","142,74","147,88","165,28","147,66","149,61","135,67","136,57","161,77","83,47","10,83","3,93","1,77","0,00","1,90","12,80","44,53","77,47",-7.914564421710596,-41.58088901585293
PI,2202851,Coronel José Dias,"142,88","125,64","126,09","120,60","118,19","119,01","125,23","141,63","146,18","163,00","142,88","143,58","76,67","97,57","118,47","77,73","5,57","4,60","0,73","0,00","2,93","19,13","62,23","74,73",-8.897241137685972,-42.33423943065375
PI,2202901,Corrente,"124,94","105,15","111,05","108,48","108,53","109,18","118,47","135,49","144,18","154,46","126,96","126,17","178,03","157,33","175,33","106,50","18,23","1,80","0,00","0,13","10,07","53,87","161,27","145,67",-10.39160760159596,-45.1396575832456
PI,2203008,Cristalândia do Piauí,"124,93","108,81","111,96","107,99","108,90","107,53","117,99","135,04","143,86","155,39","127,53","125,37","171,43","157,07","156,23","88,70","13,17","2,07","0,00","0,00","8,23","56,97","165,70","157,03",-10.741781445135414,-45.11367847812648
PI,2203107,Cristino Castro,"123,85","111,67","112,34","110,75","113,26","115,62","123,92","143,61","146,97","157,17","133,15","129,37","136,43","148,53","145,30","95,73","13,53","3,07","2,40","0,00","7,97","42,10","98,90","95,27",-8.782167112021328,-43.96146097629151
PI,2203206,Curimatá,"128,84","112,15","114,50","110,93","111,14","111,95","120,37","137,94","146,30","157,97","131,64","130,37","159,53","148,17","153,30","102,40","17,63","2,30","0,43","1,50","7,67","42,57","127,73","132,43",-9.940684923990505,-44.30649825383026
PI,2203230,Currais,"115,21","101,80","104,69","106,68","109,47","112,77","120,37","139,31","144,18","151,50","124,63","123,68","148,33","154,20","165,33","107,23","26,27","2,23","1,10","1,80","10,20","57,03","123,23","128,33",-8.82255397028156,-44.67325630162768
PI,2203255,Curralinhos,"123,25","104,78","110,05","104,78","110,60","116,16","128,08","146,16","154,88","165,19","147,14","140,86","189,80","234,97","308,20","246,03","100,30","16,37","8,43","4,77","10,83","34,10","75,40","127,40",-5.616086843543286,-42.84668919186933
PI,2203271,Curral Novo do Piauí,"140,13","118,79","122,56","116,06","106,10","111,69","119,78","137,64","147,62","164,25","147,21","150,79","88,87","86,57","122,23","66,73","16,90","3,43","3,37","0,03","1,73","10,70","29,37","60,33",-7.887770989073194,-40.77079857239772
PI,2203305,Demerval Lobão,"123,98","107,15","109,56","107,09","111,98","119,46","129,83","148,34","158,78","168,96","149,56","144,48","183,50","238,40","307,47","254,60","105,17","14,43","10,20","4,23","8,10","20,77","53,07","111,17",-5.339293529832382,-42.67163262123148
PI,2203354,Dirceu Arcoverde,"144,02","125,40","125,28","119,57","118,56","114,70","123,07","139,98","144,23","162,46","142,72","143,92","98,47","95,40","112,17","85,37","10,83","2,47","1,73","1,37","6,23","25,83","74,07","84,77",-9.329622616554984,-42.46012892950642
PI,2203404,Dom Expedito Lopes,"130,55","110,36","111,38","109,63","105,28","113,17","121,53","140,34","146,31","160,09","143,58","145,43","145,87","131,37","164,50","99,23","27,40","5,73","2,43","0,50","3,57","19,77","40,67","86,83",-6.960019421760403,-41.69825226578638
PI,2203420,Domingos Mourão,"128,09","110,23","116,78","108,84","114,39","113,22","127,39","144,89","151,18","162,32","143,68","145,06","120,73","159,73","235,80","232,27","103,60","11,53","8,17","1,53","0,97","6,23","12,53","41,77",-4.255210966438545,-41.309884325014615
PI,2203453,Dom Inocêncio,"144,67","126,24","127,67","121,45","118,41","118,27","123,81","141,67","146,34","164,66","147,94","145,96","77,57","89,10","108,57","69,20","6,97","5,20","2,60","0,00","3,80","12,63","53,97","72,33",-8.917875806514958,-41.92250938043658
PI,2203503,Elesbão Veloso,"127,12","108,16","110,11","107,53","107,39","117,00","126,78","146,28","152,69","163,66","144,36","142,56","170,37","207,90","252,27","215,57","77,33","10,97","6,73","2,07","5,57","38,67","65,30","108,13",-6.184869758869078,-42.19348572526512
PI,2203602,Eliseu Martins,"124,58","107,87","110,86","109,75","112,38","116,07","125,23","144,46","147,83","159,77","132,43","132,48","132,90","143,00","136,60","108,07","23,57","3,30","2,93","1,93","8,20","43,27","102,67","117,50",-7.970243763658508,-43.65935620343674
PI,2203701,Esperantina,"122,43","107,04","115,59","109,37","114,63","112,94","124,52","141,49","149,42","159,63","140,18","139,24","178,90","235,00","314,83","307,53","233,20","64,93","46,23","10,30","10,70","11,60","32,80","90,73",-3.823347302874239,-42.18969715087608
PI,2203750,Fartura do Piauí,"141,60","123,59","123,80","117,48","116,80","113,94","121,59","138,39","145,29","162,47","140,64","141,07","92,93","106,43","115,90","82,97","9,03","1,53","0,90","0,00","2,93","23,73","75,60","88,60",-9.475671843785944,-42.78402350129791
PI,2203800,Flores do Piauí,"128,52","111,60","112,63","112,52","112,65","115,31","122,66","142,81","146,13","160,00","138,93","138,12","119,47","137,40","156,33","105,03","15,97","3,87","1,73","0,73","4,00","28,73","75,70","91,50",-7.672975499795251,-42.86088457948705
PI,2203859,Floresta do Piauí,"135,21","117,07","117,88","114,63","114,04","119,30","126,61","145,19","147,56","164,42","142,91","143,57","127,47","130,87","137,67","86,77","11,73","4,40","1,83","0,13","1,20","15,17","48,33","78,50",-7.473162627672435,-41.80433710297077
PI,2203909,Floriano,"122,21","104,84","110,49","108,62","108,83","115,64","125,21","146,65","150,60","155,71","132,73","132,64","163,97","163,23","174,23","126,63","38,23","6,93","4,10","0,93","10,60","46,57","89,07","115,00",-7.005791266308867,-43.07935784818792
PI,2204006,Francinópolis,"125,60","107,25","109,41","105,86","108,44","115,36","125,87","143,63","150,66","161,89","142,13","140,22","167,90","199,80","246,10","195,37","59,63","9,13","5,37","1,50","4,53","35,77","62,67","115,53",-6.423118304777116,-42.23416985654969
PI,2204105,Francisco Ayres,"123,53","107,41","111,43","105,99","107,74","117,89","125,77","146,43","152,23","159,37","136,65","135,04","178,60","190,23","224,40","175,80","50,83","9,53","4,17","0,70","7,03","42,67","82,73","122,67",-6.669142280263455,-42.7214853082478
PI,2204154,Francisco Macedo,"133,94","115,44","117,42","112,52","111,04","117,83","126,44","145,04","150,28","164,97","146,48","148,64","112,43","114,33","144,60","84,57","21,90","4,37","2,50","0,73","2,73","8,17","24,13","63,70",-7.320869985444916,-40.78386493058286
PI,2204204,Francisco Santos,"132,07","114,47","115,82","113,02","110,07","117,67","126,57","145,13","150,10","164,68","143,82","146,60","106,43","111,90","145,47","102,47","25,20","4,57","3,00","0,80","1,73","6,00","21,83","55,13",-7.013098708182141,-41.14725669308051
PI,2204303,Fronteiras,"132,06","114,35","116,72","111,93","105,51","117,24","126,96","147,37","152,16","167,18","148,50","149,27","100,20","111,93","148,20","98,33","31,60","6,60","2,40","0,70","2,60","6,40","20,63","44,20",-7.077113610900568,-40.58371677877568
PI,2204352,Geminiano,"134,00","114,91","117,01","113,14","110,53","118,15","124,99","144,96","149,05","164,15","143,84","146,16","127,80","128,70","156,63","94,77","18,73","5,47","2,43","0,63","2,90","9,27","34,17","77,63",-7.187411751146776,-41.332838814440365
PI,2204402,Gilbués,"117,26","102,02","106,69","107,94","110,29","111,96","121,53","139,39","145,97","151,98","123,86","122,62","202,83","188,40","176,17","108,30","18,33","1,30","0,00","0,83","11,73","60,67","148,33","160,73",-9.621916171731112,-45.40777524576686
PI,2204501,Guadalupe,"118,83","102,53","108,20","104,62","108,42","115,03","124,84","146,53","149,56","155,80","131,70","129,36","166,73","156,03","181,13","127,33","42,50","8,50","5,03","1,80","6,67","49,77","105,57","125,63",-6.842422262498146,-43.70464605039973
PI,2204550,Guaribas,"126,21","110,96","112,11","110,24","113,47","113,98","121,52","140,61","144,85","157,82","131,41","130,17","129,97","135,33","144,23","92,50","13,53","0,77","0,93","0,00","6,60","42,90","101,53","114,27",-9.063286823867598,-43.6708477330696
PI,2204600,Hugo Napoleão,"125,24","106,71","108,37","105,35","107,86","117,61","126,82","144,94","153,97","164,99","142,39","140,81","181,47","213,73","285,00","233,93","84,90","12,70","8,10","4,73","10,83","38,80","77,40","119,27",-6.035715072210296,-42.49806376886748
PI,2204659,Ilha Grande,"127,64","109,98","115,58","107,82","118,59","119,90","132,21","149,79","153,41","159,14","145,41","146,20","143,20","244,47","296,77","306,63","185,57","52,83","28,80","0,90","1,37","0,80","4,77","25,83",-2.8287171846599835,-41.8141571960359
PI,2204709,Inhuma,"128,84","109,23","110,72","108,33","105,28","113,12","122,69","141,45","147,91","161,60","139,96","144,17","145,43","147,73","181,67","117,37","35,43","7,03","2,33","1,73","2,83","23,47","41,60","85,37",-6.672717909247893,-41.686045373922
PI,2204808,Ipiranga do Piauí,"128,21","109,30","110,31","107,47","107,25","113,92","121,95","140,50","145,81","160,17","141,06","143,00","151,43","142,03","175,27","108,80","31,30","5,67","2,33","0,80","4,03","24,50","42,93","90,27",-6.819000835464405,-41.79095761683806
PI,2204907,Isaías Coelho,"134,04","117,01","118,64","115,11","112,85","118,49","123,81","143,69","147,93","163,58","143,19","145,19","141,23","164,33","183,93","109,43","9,67","3,30","2,67","0,00","0,53","12,73","50,70","87,30",-7.650103790339175,-41.64978851452314
PI,2205003,Itainópolis,"136,88","116,93","118,67","114,72","112,77","119,93","126,21","145,03","149,73","165,83","144,27","146,38","125,40","132,93","149,17","97,27","14,30","4,00","1,70","0,23","2,37","10,23","40,97","79,57",-7.410037676941892,-41.48137185869864
PI,2205102,Itaueira,"125,04","107,58","110,75","111,46","112,06","115,27","124,06","143,51","147,02","157,32","132,95","136,22","158,23","159,13","184,70","121,17","22,57","3,70","1,83","0,80","7,77","41,13","93,23","111,00",-7.504966961586851,-43.13374165554094
PI,2205151,Jacobina do Piauí,"141,75","119,37","121,43","116,55","111,78","119,84","123,00","142,55","149,17","165,48","147,86","149,73","105,03","104,67","137,00","76,53","11,43","1,47","1,57","0,00","1,23","11,27","36,20","71,53",-7.896731984980018,-41.252511135533744
PI,2205201,Jaicós,"135,35","115,67","116,91","113,82","111,69","118,31","125,09","142,87","148,03","163,60","145,77","145,79","118,07","125,07","151,13","85,90","16,53","4,50","2,40","0,60","2,90","9,27","32,73","76,23",-7.3914853323471,-41.20664359879317
PI,2205250,Jardim do Mulato,"124,86","106,17","108,45","105,32","108,94","117,20","125,42","144,55","153,58","163,58","145,80","140,46","177,37","207,83","281,83","235,37","77,23","12,07","7,80","4,83","9,60","40,13","73,40","120,47",-6.145857320950161,-42.52701409629202
PI,2205276,Jatobá do Piauí,"122,59","105,75","110,36","105,29","110,97","115,69","127,70","147,25","154,74","165,48","144,25","143,71","182,77","216,27","318,73","250,90","100,40","18,13","9,83","4,37","4,60","12,27","37,83","82,93",-4.841606653084455,-41.91840952197644
PI,2205300,Jerumenha,"119,93","104,98","109,65","105,62","108,06","116,56","124,60","146,95","147,70","151,68","130,50","128,67","172,70","168,83","176,47","122,03","36,63","5,83","2,47","0,80","7,50","42,37","101,57","132,87",-7.114985535387695,-43.50156281735553
PI,2205359,João Costa,"138,71","121,65","121,64","117,68","117,00","116,75","123,27","139,91","144,55","161,74","140,67","140,25","96,47","113,00","124,47","86,87","9,00","4,50","2,83","0,40","4,37","19,33","68,80","78,77",-8.54165495340747,-42.481643819244624
PI,2205409,Joaquim Pires,"120,50","107,55","111,94","107,60","113,24","111,70","123,04","138,28","145,34","154,41","135,99","136,34","147,63","235,37","288,27","302,17","216,57","63,67","35,83","9,40","6,47","5,97","16,37","53,43",-3.5397500102342083,-42.08245050409143
PI,2205458,Joca Marques,"119,59","104,23","112,97","103,79","110,42","110,45","121,59","139,56","147,68","156,91","137,60","137,18","166,73","221,17","269,80","273,40","233,47","70,43","47,13","15,80","11,73","11,60","31,70","72,50",-3.545614827403244,-42.42627512400138
PI,2205508,José de Freitas,"122,08","104,92","109,29","105,98","111,67","115,81","126,72","146,41","156,38","167,66","147,46","142,71","183,43","256,53","334,40","272,17","140,80","26,57","15,57","6,30","7,57","15,23","33,57","84,47",-4.713921585783239,-42.52493849381855
PI,2205516,Juazeiro do Piauí,"124,35","108,76","111,53","108,06","111,27","115,88","127,79","146,22","152,89","165,66","143,04","144,32","144,30","170,03","270,07","202,77","70,87","11,03","6,70","2,17","1,90","7,63","28,30","63,67",-4.958251940267469,-41.58961196424439
PI,2205524,Júlio Borges,"131,40","113,80","116,11","111,69","110,12","109,53","118,28","134,39","144,45","159,39","132,50","131,56","162,83","140,37","158,57","95,27","12,90","1,67","0,37","0,40","6,07","44,33","132,43","140,93",-10.42531515406082,-44.174481307809614
