Data,Tmax (°C),Tmin (°C),Tmed (°C),UR (%),Vel. Vento (m/s),Radiação solar (MJ/m²d),Chuva (mm),Ano,Radiação solar (KJ/m²d)
20/03/2021,"33,5","23,2","28,35","64,79166667","2,25","17,2342",0,2021,"17234,2"
21/03/2021,"32,1","22,1","27,1","74,875","1,291666667","11,1567",3,2021,"11156,7"
22/03/2021,"34,4","20,6","27,5","81,125","1,458333333","19,0687","27,4",2021,"19068,7"
23/03/2021,33,"21,4","27,2","80,25","1,333333333","15,2791","0,4",2021,"15279,1"
24/03/2021,"34,7","20,2","27,45","74,79166667","1,041666667","17,5745",0,2021,"17574,5"
25/03/2021,"35,3","22,6","28,95","61,375","1,5","17,6506",0,2021,"17650,6"
26/03/2021,"33,9",22,"27,95","62,08333333","1,625","16,4593",1,2021,"16459,3"
27/03/2021,"33,8","22,7","28,25","66,5","1,666666667","15,3341",0,2021,"15334,1"
28/03/2021,"29,1","21,4","25,25","77,16666667","1,666666667","11,9973",0,2021,"11997,3"
29/03/2021,"25,6","20,4",23,"80,79166667","2,166666667","7,7122",0,2021,"7712,2"
30/03/2021,26,"16,9","21,45","72,08333333","3,041666667","16,639",1,2021,16639
31/03/2021,"28,6","12,9","20,75","66,45833333","1,75","19,2991",0,2021,"19299,1"
01/04/2021,"28,6","11,8","20,2","59,58333333","1,625","20,2611",0,2021,"20261,1"
02/04/2021,"31,3","14,4","22,85","58,75","1,458333333","19,3284",0,2021,"19328,4"
03/04/2021,"31,9","16,4","24,15","58,375","1,625","19,0329",0,2021,"19032,9"
04/04/2021,"32,1","17,9",25,"60,625","1,583333333","18,1308",0,2021,"18130,8"
05/04/2021,"32,8","19,9","26,35","55,79166667","2,208333333","18,4583",0,2021,"18458,3"
06/04/2021,"29,4","20,8","25,1","63,79166667","1,416666667","8,6752",0,2021,"8675,2"
07/04/2021,"32,2","18,8","25,5","61,29166667","2,25","18,3818",0,2021,"18381,8"
08/04/2021,"32,5",20,"26,25","55,79166667","2,833333333","18,1092",0,2021,"18109,2"
09/04/2021,"32,8","22,4","27,6","56,375","2,5","18,055",0,2021,18055
10/04/2021,"33,1","20,6","26,85","51,33333333","2,166666667","17,8911",0,2021,"17891,1"
11/04/2021,"34,2","19,4","26,8","54,875","2,416666667","15,934",0,2021,15934
12/04/2021,"23,6","17,3","20,45",84,"2,541666667","8,3535",0,2021,"8353,5"
13/04/2021,"29,9","15,4","22,65","73,75","1,416666667","17,814",0,2021,17814
14/04/2021,"31,4","17,3","24,35","67,91666667","1,375","16,7774",0,2021,"16777,4"
15/04/2021,"32,6","19,4",26,"60,16666667","1,75","17,5042",0,2021,"17504,2"
16/04/2021,"26,4","17,7","22,05","73,20833333","2,125","8,4357","12,4",2021,"8435,7"
17/04/2021,"28,5","15,7","22,1","75,58333333","1,291666667","17,3376",0,2021,"17337,6"
18/04/2021,"29,1","15,4","22,25","72,20833333","1,375","17,2273",0,2021,"17227,3"
19/04/2021,"29,4","16,3","22,85","68,41666667","1,958333333","17,4782",0,2021,"17478,2"
20/04/2021,"29,5","16,8","23,15","66,625","2,041666667","17,3917",0,2021,"17391,7"
21/04/2021,"29,7","16,8","23,25","63,5","1,958333333","17,5935",0,2021,"17593,5"
22/04/2021,"28,7","15,4","22,05","64,875",2,"16,3842",0,2021,"16384,2"
23/04/2021,"27,7","16,8","22,25","61,83333333","1,833333333","12,6113",0,2021,"12611,3"
24/04/2021,"22,2","16,4","19,3","81,83333333","1,708333333","2,9087","7,8",2021,"2908,7"
25/04/2021,"24,3","16,7","20,5","82,25","2,333333333","11,3534","0,2",2021,"11353,4"
26/04/2021,"23,5",14,"18,75","78,08695652","2,130434783","14,726",0,2021,14726
27/04/2021,"23,3","9,1","16,2","69,58333333","2,041666667","17,2999",0,2021,"17299,9"
28/04/2021,"24,7","8,3","16,5","68,29166667","2,041666667","17,0207",0,2021,"17020,7"
29/04/2021,"26,7","7,5","17,1","64,04166667","1,416666667","16,2777",0,2021,"16277,7"
30/04/2021,"27,9","12,6","20,25","58,95833333","2,458333333","16,4327",0,2021,"16432,7"
01/05/2021,"28,6","12,9","20,75","64,45833333","1,5","15,5924",0,2021,"15592,4"
02/05/2021,"31,1","15,1","23,1","66,45833333","1,791666667","14,8173",0,2021,"14817,3"
03/05/2021,"31,3","18,9","25,1","59,125","2,208333333","15,0213",0,2021,"15021,3"
04/05/2021,"31,8","19,1","25,45","54,41666667","1,833333333","15,1801",0,2021,"15180,1"
05/05/2021,"31,6","15,5","23,55","62,45833333","1,625","12,8408",0,2021,"12840,8"
06/05/2021,"23,8","12,8","18,3","90,41666667","3,125","2,4899",15,2021,"2489,9"
07/05/2021,"20,2","8,6","14,4","78,72727273","2,545454545","15,7232",0,2021,"15723,2"
08/05/2021,"26,8","7,3","17,05","75,5","1,083333333","15,3522",0,2021,"15352,2"
09/05/2021,"27,8","14,3","21,05","69,79166667","1,916666667","14,2855",0,2021,"14285,5"
10/05/2021,"28,6","13,5","21,05","71,83333333","1,208333333","14,5444",0,2021,"14544,4"
11/05/2021,"23,1","14,1","18,6","83,16666667","1,208333333","5,3555",0,2021,"5355,5"
12/05/2021,"18,4",14,"16,2","90,91666667","1,75","2,0883","4,4",2021,"2088,3"
13/05/2021,"23,7","8,4","16,05","81,95833333","1,125","12,365",0,2021,12365
14/05/2021,"22,3","11,4","16,85","80,79166667","1,208333333","7,9949",0,2021,"7994,9"
15/05/2021,"24,4","11,3","17,85","77,83333333","1,083333333","12,1118",0,2021,"12111,8"
16/05/2021,"27,5","12,3","19,9","74,58333333","1,083333333","12,9228",0,2021,"12922,8"
17/05/2021,"25,3","12,3","18,8","72,875","1,583333333","13,4769",0,2021,"13476,9"
18/05/2021,"25,4","8,9","17,15","69,75","1,625","14,0483",0,2021,"14048,3"
19/05/2021,"27,6","7,4","17,5","66,20833333","1,208333333","14,0424",0,2021,"14042,4"
20/05/2021,"29,7","12,7","21,2","55,58333333","1,625","12,9359",0,2021,"12935,9"
21/05/2021,"30,1","18,4","24,25","55,25","1,916666667","11,0104",0,2021,"11010,4"
22/05/2021,"25,7","16,5","21,1","76,125","2,416666667","9,2012","1,4",2021,"9201,2"
23/05/2021,"20,1","9,7","14,9","64,41666667","3,208333333","14,1488",0,2021,"14148,8"
24/05/2021,"18,8","4,6","11,7","70,58333333",2,"13,5431",0,2021,"13543,1"
25/05/2021,"23,4","3,2","13,3","67,625","1,333333333","13,7581",0,2021,"13758,1"
26/05/2021,"25,5","11,3","18,4","58,875","0,9583333333","8,7915",0,2021,"8791,5"
27/05/2021,"28,4","12,5","20,45","63,41666667","0,9166666667","10,3967",0,2021,"10396,7"
28/05/2021,"29,2","19,1","24,15","63,5","2,375","3,6456",0,2021,"3645,6"
29/05/2021,"28,9","20,1","24,5","67,75","1,583333333","10,0846",0,2021,"10084,6"
30/05/2021,"23,4","15,5","19,45","67,95833333","2,75","8,8877",0,2021,"8887,7"
31/05/2021,"24,6","8,2","16,4","70,125","1,375","11,63",0,2021,11630
01/06/2021,"24,3","11,1","17,7",79,"1,416666667","12,8813",0,2021,"12881,3"
02/06/2021,"29,2","15,1","22,15",78,1,"11,0791",0,2021,"11079,1"
03/06/2021,"30,1","16,6","23,35","74,83333333","1,375","12,1869",0,2021,"12186,9"
04/06/2021,"30,9","15,5","23,2","65,83333333","1,916666667","12,3132",0,2021,"12313,2"
05/06/2021,"31,8","19,8","25,8","57,66666667","2,125","11,4958",0,2021,"11495,8"
06/06/2021,"23,9","14,8","19,35","74,70833333","2,666666667","1,1783","13,8",2021,"1178,3"
07/06/2021,24,"15,5","19,75","85,54166667","1,208333333","6,841",13,2021,6841
08/06/2021,"24,4","16,2","20,3","84,08333333","0,9583333333","8,5383","1,8",2021,"8538,3"
09/06/2021,26,"15,3","20,65","81,125","0,7083333333","8,4887",0,2021,"8488,7"
10/06/2021,"24,1","17,2","20,65","87,75","1,083333333","7,2907","27,2",2021,"7290,7"
11/06/2021,"22,8",14,"18,4","82,58333333","2,416666667","12,404","0,4",2021,12404
12/06/2021,"21,3",7,"14,15","77,75","1,458333333","12,6771",0,2021,"12677,1"
13/06/2021,"25,2","6,7","15,95","69,70833333","1,041666667","12,6767",0,2021,"12676,7"
14/06/2021,"24,9","10,7","17,8","70,75","1,583333333","12,5987",0,2021,"12598,7"
15/06/2021,"23,1","8,8","15,95","82,125","1,166666667","10,3769",0,2021,"10376,9"
16/06/2021,"19,6","11,1","15,35","82,66666667","2,333333333","10,7019",0,2021,"10701,9"
17/06/2021,"16,6","8,2","12,4","83,29166667","2,291666667","7,3644",0,2021,"7364,4"
18/06/2021,"15,6",9,"12,3","85,41666667","0,8333333333","3,773","1,4",2021,3773
19/06/2021,"15,1","11,6","13,35","93,5","1,416666667","0,6239","24,8",2021,"623,9"
20/06/2021,"16,6","11,3","13,95","88,04166667",1,"4,0533","0,6",2021,"4053,3"
21/06/2021,"15,7","11,9","13,8","91,04166667","0,4583333333","1,4788","3,8",2021,"1478,8"
22/06/2021,"21,2",14,"17,6","88,33333333","0,625","6,2273","0,8",2021,"6227,3"
23/06/2021,"25,8","16,9","21,35","75,20833333","1,75","11,4615",0,2021,"11461,5"
24/06/2021,"24,6","16,4","20,5","67,60869565","2,260869565","5,283",0,2021,5283
25/06/2021,"27,2","14,5","20,85","80,625","1,708333333","11,5742",0,2021,"11574,2"
26/06/2021,"29,8","20,1","24,95","66,58333333","2,125","11,8711",0,2021,"11871,1"
27/06/2021,"23,9",9,"16,45","84,20833333","3,958333333","1,4158","5,8",2021,"1415,8"
28/06/2021,"9,1","5,7","7,4","80,54166667","3,916666667","3,6616","8,6",2021,"3661,6"
